"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","29/1430","83/7620",0.000339129270456668,0.00455684378943717,0.00390943093587247,"ATR/AURKA/AURKB/BARD1/BLM/BRCA1/BRIP1/CCNA2/CDK2/CDK5R1/CHEK1/CHEK2/CSNK2A1/DNA2/EXO1/NOC2L/RAD9A/RBBP8/RFC2/RFC3/RFC4/RFC5/RMI1/RPA3/SSRP1/TAF4B/TAF5/TOPBP1/TPX2",29
"R-HSA-1474290","R-HSA-1474290","Collagen formation","27/1430","76/7620",0.000396438016083351,0.00527567513710921,0.00452613443463583,"ADAMTS14/COL10A1/COL11A1/COL11A2/COL17A1/COL1A1/COL22A1/COL24A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A2/COL9A3/ITGA6/ITGB4/LAMB3/LAMC2/MMP13/MMP3/MMP9/P4HA3/PLOD2/TLL2",27
"R-HSA-5358565","R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","9/1430","15/7620",0.000472286344197748,0.00616645566386493,0.0052903574603283,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD2/RPA3",9
"R-HSA-69183","R-HSA-69183","Processive synthesis on the lagging strand","9/1430","15/7620",0.000472286344197748,0.00616645566386493,0.0052903574603283,"DNA2/FEN1/LIG1/PCNA/POLA2/POLD2/PRIM1/PRIM2/RPA3",9
"R-HSA-6783310","R-HSA-6783310","Fanconi Anemia Pathway","13/1430","27/7620",0.000490944984483957,0.00635016690211025,0.00544796795374229,"ATR/EME1/FANCA/FANCB/FANCD2/FANCE/FANCF/FANCG/FANCI/FANCL/FANCM/RPA3/UBE2T",13
"R-HSA-5696397","R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","12/1430","24/7620",0.000524404929726027,0.00663470368942608,0.00569207922244647,"LIG1/LIG3/PCNA/POLD2/POLE/POLE2/POLE3/RFC2/RFC3/RFC4/RFC5/RPA3",12
"R-HSA-70614","R-HSA-70614","Amino acid synthesis and interconversion (transamination)","12/1430","24/7620",0.000524404929726027,0.00663470368942608,0.00569207922244647,"ALDH18A1/ASNS/FOLH1/FOLH1B/GOT2/GPT/GPT2/PHGDH/PSAT1/PSPH/PYCR1/SERINC2",12
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","10/1430","18/7620",0.00052732471520005,0.00663470368942608,0.00569207922244647,"AURKA/CARM1/CCNB1/CDC25C/CDK1/PCNA/RBL1/SFN/TFDP1/ZNF385A",10
"R-HSA-190861","R-HSA-190861","Gap junction assembly","11/1430","21/7620",0.000540241427540963,0.00673598320465489,0.00577896946672552,"GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/GJB7/TUBA1C/TUBB2A/TUBB2B/TUBB3",11
"R-HSA-504046","R-HSA-504046","RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription","34/1430","105/7620",0.000555166939177086,0.00685776995222573,0.00588345338158703,"BRF2/CBX3/CD3EAP/GTF2H4/GTF3C3/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/KAT2A/MNAT1/MTA1/POLR1B/POLR1C/POLR2H/POLR3G/POLR3K/SNAPC1/TAF1A/TAF1D/TFB2M",34
"R-HSA-211958","R-HSA-211958","Miscellaneous substrates","7/1430","10/7620",0.000569829150654595,0.00685776995222573,0.00588345338158703,"CYP2D6/LOC107987478/LOC107987479/CYP2S1/CYP2W1/CYP4F11/CYP4F3",7
"R-HSA-390450","R-HSA-390450","Folding of actin by CCT/TriC","7/1430","10/7620",0.000569829150654595,0.00685776995222573,0.00588345338158703,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/TCP1",7
"R-HSA-975298","R-HSA-975298","Ligand-gated ion channel transport","7/1430","10/7620",0.000569829150654595,0.00685776995222573,0.00588345338158703,"GABRA3/GABRA5/GABRG2/GABRG3/GABRQ/GABRR1/HTR3A",7
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","82/1430","313/7620",0.000593231893826415,0.00707787018151516,0.00607228290595459,"ATR/AURKA/AURKB/BARD1/BID/BIRC5/BLM/BRCA1/BRIP1/CARM1/CASP2/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CDK2/CDK5R1/CDKN2A/CENPJ/CHEK1/CHEK2/CSNK2A1/CYCS/DDIT4/DNA2/E2F1/E2F7/EXO1/FANCD2/FANCI/G6PD/GPI/GPX2/GSR/GTF2H4/HDAC1/HDAC2/IGFBP3/LRPPRC/MAP2K6/MNAT1/MSH2/NDRG1/NOC2L/PCNA/PERP/PMAIP1/PMS2/LOC107984056/POLR2D/POLR2H/POLR2J/PRDX1/PRR5/RAD9A/RBBP8/RBL1/RFC2/RFC3/RFC4/RFC5/RMI1/RPA3/SESN3/SFN/SSRP1/TACO1/TAF4B/TAF5/TFDP1/TOPBP1/TP53AIP1/TP63/TP73/TPX2/TXN/TXNRD1/YWHAG/YWHAZ/ZNF385A",82
"R-HSA-201722","R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","19/1430","48/7620",0.000616994192007187,0.00729846121143544,0.00626153350053177,"H2AFX/H2AFZ/HDAC1/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/LEF1/RUVBL1/TERT",19
"R-HSA-165054","R-HSA-165054","Rev-mediated nuclear export of HIV RNA","14/1430","31/7620",0.000677363741704082,0.00794467303829194,0.00681593488530066,"NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/RAE1/RAN/RANBP1/RANGAP1/RCC1/XPO1",14
"R-HSA-373080","R-HSA-373080","Class B/2 (Secretin family receptors)","21/1430","56/7620",0.000760331212092621,0.00884284367677468,0.00758649807377688,"ADM/ADM2/FZD10/FZD6/FZD7/FZD9/GHRH/GNB3/GNG4/GNGT1/PTH2R/PTHLH/SMO/UCN2/WNT10A/WNT10B/WNT16/WNT3/LOC101929777/WNT5A/WNT7B",21
"R-HSA-174430","R-HSA-174430","Telomere C-strand synthesis initiation","6/1430","8/7620",0.000855658491713526,0.00970681436501246,0.00832772026447677,"POLA2/POLE/POLE2/POLE3/PRIM1/PRIM2",6
"R-HSA-5685939","R-HSA-5685939","HDR through MMEJ (alt-NHEJ)","6/1430","8/7620",0.000855658491713526,0.00970681436501246,0.00832772026447677,"FEN1/LIG3/PARP1/PARP2/POLQ/RBBP8",6
"R-HSA-68952","R-HSA-68952","DNA replication initiation","6/1430","8/7620",0.000855658491713526,0.00970681436501246,0.00832772026447677,"POLA2/POLE/POLE2/POLE3/PRIM1/PRIM2",6
"R-HSA-500792","R-HSA-500792","GPCR ligand binding","57/1430","205/7620",0.000879423532294717,0.00989530218451942,0.00848942870713257,"ADM/ADM2/ADORA2B/BDKRB1/CHRM3/CXCL13/CXCL6/ECE2/EDN2/F2RL1/F2RL2/FZD10/FZD6/FZD7/FZD9/GAL/GHRH/GNB3/GNG4/GNGT1/GPR143/GPR37/GRM4/HTR2C/HTR7/LPAR2/LPAR3/LPAR5/LTB4R/LTB4R2/MC1R/NLN/NMB/NMU/NPBWR1/NPSR1/NTS/OPRK1/OXGR1/P2RY1/P2RY6/POMC/PTH2R/PTHLH/QRFPR/S1PR5/SMO/TAC3/UCN2/WNT10A/WNT10B/WNT16/WNT3/LOC101929777/WNT5A/WNT7B/XCL1",57
"R-HSA-5358508","R-HSA-5358508","Mismatch Repair","9/1430","16/7620",0.00090038406018442,0.0100494478975422,0.00862167419259784,"EXO1/LIG1/MSH2/MSH6/PCNA/PMS2/LOC107984056/POLD2/RPA3",9
"R-HSA-499943","R-HSA-499943","Synthesis and interconversion of nucleotide di- and triphosphates","10/1430","19/7620",0.000927063856534969,0.0102644510195552,0.00880613078039112,"DCTPP1/DTYMK/GSR/NME1/NME2/NME4/RRM1/RRM2/TXN/TXNRD1",10
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","27/1430","80/7620",0.000989342534899423,0.0108670640341333,0.00932312764717251,"CBX2/CBX4/CBX8/CDK4/CDKN2A/E2F1/E2F2/E2F3/EZH2/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/MAP2K6/TFDP1/TXN",27
"R-HSA-190828","R-HSA-190828","Gap junction trafficking","14/1430","32/7620",0.000998594122761766,0.0108823170543487,0.00933621359697697,"AP2M1/CLTCL1/DNM1/GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/GJB7/TUBA1C/TUBB2A/TUBB2B/TUBB3",14
"R-HSA-8948216","R-HSA-8948216","Collagen chain trimerization","16/1430","39/7620",0.0010383219971118,0.0112268565937713,0.00963180273636602,"COL10A1/COL11A1/COL11A2/COL17A1/COL1A1/COL22A1/COL24A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A2/COL9A3",16
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","35/1430","113/7620",0.00114533963027079,0.0122879848705021,0.0105421713826638,"ADAMTS18/BCAN/CAPN12/CAPN14/CAPNS2/CDH1/COL10A1/COL11A1/COL11A2/COL17A1/COL1A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A2/COL9A3/FBN2/LAMB3/LAMC2/MMP1/MMP10/MMP11/MMP12/MMP13/MMP14/MMP17/MMP3/MMP9/SPOCK3/SPP1/TLL2",35
"R-HSA-176417","R-HSA-176417","Phosphorylation of Emi1","5/1430","6/7620",0.00117208361857783,0.0124781825239362,0.0107053467348647,"CCNB1/CDC20/CDK1/FBXO5/PLK1",5
"R-HSA-113507","R-HSA-113507","E2F-enabled inhibition of pre-replication complex formation","4/1430","4/7620",0.00123606861095629,0.0130589233401794,0.0112035788923961,"CCNB1/CDC25A/CDK1/MCM8",4
"R-HSA-446107","R-HSA-446107","Type I hemidesmosome assembly","7/1430","11/7620",0.00131311711572025,0.0137678340011881,0.0118117711844693,"COL17A1/ITGA6/ITGB4/KRT14/KRT5/LAMB3/LAMC2",7
"R-HSA-177243","R-HSA-177243","Interactions of Rev with host cellular proteins","14/1430","33/7620",0.00143865380966641,0.0149706531772806,0.0128437000182328,"NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/RAE1/RAN/RANBP1/RANGAP1/RCC1/XPO1",14
"R-HSA-5625740","R-HSA-5625740","RHO GTPases activate PKNs","19/1430","51/7620",0.00146432617389932,0.015124085258781,0.0129753332612603,"CDC25C/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/SFN/YWHAG/YWHAZ",19
"R-HSA-69166","R-HSA-69166","Removal of the Flap Intermediate","8/1430","14/7620",0.00154072431468769,0.0157952774187242,0.0135511659022824,"DNA2/FEN1/PCNA/POLA2/POLD2/PRIM1/PRIM2/RPA3",8
"R-HSA-157858","R-HSA-157858","Gap junction trafficking and regulation","14/1430","34/7620",0.00202923687820683,0.0206504694076342,0.0177165572648398,"AP2M1/CLTCL1/DNM1/GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/GJB7/TUBA1C/TUBB2A/TUBB2B/TUBB3",14
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","17/1430","45/7620",0.00215253027247343,0.0217452693219214,0.0186558136561662,"AURKA/CARM1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/CDK2/CENPJ/E2F1/E2F7/PCNA/RBL1/SFN/TFDP1/ZNF385A",17
"R-HSA-1650814","R-HSA-1650814","Collagen biosynthesis and modifying enzymes","20/1430","57/7620",0.00256892740820761,0.0257637357460821,0.0221033571049442,"ADAMTS14/COL10A1/COL11A1/COL11A2/COL17A1/COL1A1/COL22A1/COL24A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/COL7A1/COL9A2/COL9A3/P4HA3/PLOD2/TLL2",20
"R-HSA-75035","R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","7/1430","12/7620",0.00264253682582296,0.0263113019204243,0.0225731279025241,"CCNB1/CDC25C/CDK1/CHEK1/SFN/YWHAG/YWHAZ",7
"R-HSA-5358606","R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","8/1430","15/7620",0.00276179628096192,0.0273023289489378,0.0234233549242484,"EXO1/LIG1/MSH2/PCNA/PMS2/LOC107984056/POLD2/RPA3",8
"R-HSA-3000171","R-HSA-3000171","Non-integrin membrane-ECM interactions","20/1430","58/7620",0.0032430892538597,0.0318328760804385,0.0273102252956606,"CASK/COL10A1/COL11A1/COL11A2/COL1A1/COL2A1/COL3A1/COL4A5/COL4A6/COL5A1/COL5A2/DDR1/ITGA2/ITGA6/ITGB4/LAMA1/LAMB3/LAMC2/SDC1/TNC",20
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","13/1430","32/7620",0.00335510287663083,0.0327004393046272,0.0280545296133401,"ATAD2/HSPD1/KCTD1/KCTD15/KDM5B/MYBL2/NOP2/PITX2/TFAP2A/TFAP2B/TFAP2C/TGFA/YEATS4",13
"R-HSA-110362","R-HSA-110362","POLB-Dependent Long Patch Base Excision Repair","5/1430","7/7620",0.00346587955346445,0.033081222772378,0.0283812133307289,"FEN1/LIG1/PARP1/PARP2/POLB",5
"R-HSA-6787450","R-HSA-6787450","tRNA modification in the mitochondrion","5/1430","7/7620",0.00346587955346445,0.033081222772378,0.0283812133307289,"GTPBP3/PUS1/TRIT1/TRMT61B/TRMU",5
"R-HSA-977441","R-HSA-977441","GABA A receptor activation","5/1430","7/7620",0.00346587955346445,0.033081222772378,0.0283812133307289,"GABRA3/GABRA5/GABRG2/GABRG3/GABRQ",5
"R-HSA-2980766","R-HSA-2980766","Nuclear Envelope Breakdown","17/1430","47/7620",0.00367040808669478,0.0347934574793533,0.029850182565189,"CCNB1/CCNB2/CDK1/LMNB1/LPIN3/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/PLK1/RAE1/TMPO/VRK1",17
"R-HSA-5693606","R-HSA-5693606","DNA Double Strand Break Response","18/1430","51/7620",0.0038456382888027,0.036206553685054,0.0310625133531647,"BARD1/BRCA1/CHEK2/EYA2/H2AFX/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/KPNA2/RNF168",18
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","47/1430","173/7620",0.0039398573066065,0.0368429899482662,0.0316085280359327,"AURKA/CCNA2/CCNB1/CCNB2/CDC25A/CDC25C/CDK1/CDK2/CENPF/CENPJ/CEP152/CEP250/CEP72/CEP76/CKAP5/E2F1/E2F3/FKBPL/FOXM1/GTSE1/HAUS5/HAUS6/HAUS8/HMMR/LIN9/MNAT1/MYBL2/NDE1/NEK2/PKMYT1/PLK1/PLK4/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4/TPX2/TUBA1C/TUBB/TUBB2A/TUBB2B/TUBB3/TUBG1/XPO1/YWHAG",47
"R-HSA-69304","R-HSA-69304","Regulation of DNA replication","22/1430","67/7620",0.00412581928750713,0.0383230462678514,0.0328783055903076,"CCNA2/CDC6/CDK2/CDT1/E2F1/E2F2/E2F3/GMNN/MCM10/MCM2/MCM3/MCM4/MCM5/MCM6/MCM7/MCM8/PSMC4/PSMD11/PSMD14/PSMD2/PSMD7/PSME4",22
"R-HSA-351906","R-HSA-351906","Apoptotic cleavage of cell adhesion  proteins","6/1430","10/7620",0.00454203519991697,0.0416303093820204,0.0357156898257674,"CDH1/DSG1/DSG2/DSG3/DSP/PKP1",6
"R-HSA-69298","R-HSA-69298","Association of licensing factors with the pre-replicative complex","6/1430","10/7620",0.00454203519991697,0.0416303093820204,0.0357156898257674,"CDC6/CDT1/E2F1/E2F2/E2F3/GMNN",6
"R-HSA-977225","R-HSA-977225","Amyloid fiber formation","17/1430","48/7620",0.00470935139155975,0.0428798837231493,0.0367877310919626,"CALB1/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/SIAH2",17
"R-HSA-6804116","R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","7/1430","13/7620",0.00480406703270657,0.0434563972108882,0.0372823365180118,"CCNA2/CCNE1/CCNE2/CDK2/E2F1/E2F7/ZNF385A",7
"R-HSA-6784531","R-HSA-6784531","tRNA processing in the nucleus","18/1430","52/7620",0.00487114984307704,0.0437770869014196,0.0375574642719815,"CPSF4/CSTF2/NUP107/NUP155/NUP205/NUP35/NUP37/NUP43/NUP85/NUPL2/POP1/POP7/RAE1/RAN/RPP21/RPP25/RPP40/XPOT",18
"R-HSA-2559582","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","22/1430","68/7620",0.00504240502167802,0.0447351830128358,0.0383794390313955,"ANAPC1/ANAPC7/CCNA2/CDK2/CDK4/CDKN2A/H2AFX/H2AFZ/HIST1H2AE/HIST1H2BD/HIST1H2BG/HIST1H2BH/HIST1H2BJ/HIST1H2BK/HIST1H2BN/HIST1H3H/HIST1H4H/HIST1H4I/HIST2H2BE/HIST3H2BB/HIST4H4/UBE2C",22
"R-HSA-70326","R-HSA-70326","Glucose metabolism","22/1430","68/7620",0.00504240502167802,0.0447351830128358,0.0383794390313955,"ALDOA/ALDOC/ENO1/ENO2/ENO3/GAPDH/GOT2/GPI/GYG2/HK2/MDH2/NHLRC1/PC/PFKFB4/PFKP/PGAM1/PGK1/PGM2/PHKA1/SLC25A10/SLC25A13/TPI1",22
"R-HSA-157881","R-HSA-157881","Cyclin B2 mediated events","4/1430","5/7620",0.00525458998796229,0.0454522033958738,0.038994588858036,"CCNB2/CDC25A/CDC25C/CDK1",4
"R-HSA-68911","R-HSA-68911","G2 Phase","4/1430","5/7620",0.00525458998796229,0.0454522033958738,0.038994588858036,"CCNA2/CDK2/E2F1/E2F3",4
"R-HSA-69478","R-HSA-69478","G2/M DNA replication checkpoint","4/1430","5/7620",0.00525458998796229,0.0454522033958738,0.038994588858036,"CCNB1/CCNB2/CDK1/PKMYT1",4
"R-HSA-8869496","R-HSA-8869496","TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation","4/1430","5/7620",0.00525458998796229,0.0454522033958738,0.038994588858036,"HSPD1/MYBL2/NOP2/TFAP2A",4
"R-HSA-8874081","R-HSA-8874081","MET activates PTK2 signaling","12/1430","30/7620",0.00553800988804318,0.0473732018784174,0.0406426617879942,"COL11A1/COL11A2/COL1A1/COL24A1/COL2A1/COL3A1/COL5A1/COL5A2/ITGA2/LAMA1/LAMB3/LAMC2",12
"R-HSA-352230","R-HSA-352230","Amino acid transport across the plasma membrane","10/1430","23/7620",0.00554512912160666,0.0473732018784174,0.0406426617879942,"SLC1A4/SLC1A5/SLC38A1/SLC38A4/SLC3A2/SLC6A15/SLC7A1/SLC7A11/SLC7A5/SLC7A8",10
