"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-1268020","R-HSA-1268020","Mitochondrial protein import","10/452","53/7444",0.00113243478760453,0.00708497661988473,0.00537944730414026,"CYC1/HSPA9/HSPD1/MTX1/MTX2/TIMM8B/TOMM22/TOMM40/TOMM6/VDAC1",10
"R-HSA-5693579","R-HSA-5693579","Homologous DNA Pairing and Strand Exchange","8/452","36/7444",0.00116104653140136,0.00721771601686451,0.00548023304127763,"CHEK1/EXO1/RAD51C/RBBP8/RFC2/RFC3/RFC5/RPA1",8
"R-HSA-72306","R-HSA-72306","tRNA processing","14/452","92/7444",0.00120577752004311,0.00744834721241822,0.00565534559700434,"DDX1/EPRS/HSD17B10/LCMT2/METTL1/NUP155/NUP35/NUP37/POP1/POP7/PUS1/RAN/TRMT6/TRMT61B",14
"R-HSA-611105","R-HSA-611105","Respiratory electron transport","13/452","82/7444",0.00121490739788465,0.00745754478198377,0.00566232908381857,"COX6A1/COX6B1/COX8A/CYC1/CYCS/LRPPRC/NDUFAF1/NDUFB5/NDUFB9/SDHC/TACO1/UQCRC1/UQCRH",13
"R-HSA-390450","R-HSA-390450","Folding of actin by CCT/TriC","4/452","9/7444",0.00132283487668363,0.00806929274777016,0.00612681416569262,"CCT3/CCT4/CCT5/CCT7",4
"R-HSA-110314","R-HSA-110314","Recognition of DNA damage by PCNA-containing replication complex","7/452","29/7444",0.00140717954561453,0.00853047972993653,0.00647698202100444,"DDB1/PCNA/POLD2/RFC2/RFC3/RFC5/RPA1",7
"R-HSA-69183","R-HSA-69183","Processive synthesis on the lagging strand","5/452","15/7444",0.00145725938732543,0.00877953803721989,0.00666608582636196,"FEN1/PCNA/POLD2/PRIM2/RPA1",5
"R-HSA-5610787","R-HSA-5610787","Hedgehog 'off' state","15/452","105/7444",0.00157898214324718,0.00945451884545552,0.00717858203969013,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/TUBA1C",15
"R-HSA-71291","R-HSA-71291","Metabolism of amino acids and derivatives","31/452","293/7444",0.00164970825141474,0.00981777593524871,0.00745439415273414,"AHCY/AIMP2/ALDH18A1/AZIN1/DARS/DLAT/DLD/ENOPH1/EPRS/GOT1/GOT2/HSD17B10/PAPSS1/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/RPL26L1/SLC25A10/SLC25A15/SLC7A5",31
"R-HSA-5663205","R-HSA-5663205","Infectious disease","35/452","344/7444",0.00167707577157921,0.00992015729128067,0.00753212978112768,"AP1B1/BANF1/CALR/CDH1/CHMP4C/CLTC/FEN1/GTF2E1/GTF2H3/HMGA1/KPNA2/NCBP2/NUP155/NUP35/NUP37/POLR2D/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/RAN/RPL26L1/SSRP1/VPS4B/VTA1",35
"R-HSA-5607764","R-HSA-5607764","CLEC7A (Dectin-1) signaling","14/452","96/7444",0.00183379505138917,0.0107818311455171,0.00818637740125541,"PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",14
"R-HSA-110312","R-HSA-110312","Translesion synthesis by REV1","5/452","16/7444",0.00201506926695902,0.0116445060531477,0.00884138509643653,"PCNA/RFC2/RFC3/RFC5/RPA1",5
"R-HSA-389957","R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC","6/452","23/7444",0.00201542519655829,0.0116445060531477,0.00884138509643653,"CCT3/CCT4/CCT5/CCT7/TUBA1C/VBP1",6
"R-HSA-171319","R-HSA-171319","Telomere Extension By Telomerase","3/452","5/7444",0.0020282438822081,0.0116445060531477,0.00884138509643653,"DKC1/RUVBL1/RUVBL2",3
"R-HSA-3065676","R-HSA-3065676","SUMO is conjugated to E1 (UBA2:SAE1)","3/452","5/7444",0.0020282438822081,0.0116445060531477,0.00884138509643653,"SAE1/SUMO1/SUMO2",3
"R-HSA-174437","R-HSA-174437","Removal of the Flap Intermediate from the C-strand","4/452","10/7444",0.00209960504399032,0.011983710660436,0.00909893475511962,"FEN1/PCNA/POLD2/RPA1",4
"R-HSA-5689880","R-HSA-5689880","Ub-specific processing proteases","20/452","164/7444",0.00212072718564137,0.0120338937975929,0.00913703756849159,"ADRM1/CDC20/OTUB1/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/RUVBL1/USP5/VDAC1",20
"R-HSA-379716","R-HSA-379716","Cytosolic tRNA aminoacylation","6/452","24/7444",0.00255173080615718,0.0141505071977807,0.0107441297101355,"AIMP2/DARS/EPRS/FARSA/TARS/VARS",6
"R-HSA-389958","R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","6/452","24/7444",0.00255173080615718,0.0141505071977807,0.0107441297101355,"CCT3/CCT4/CCT5/CCT7/TUBA1C/VBP1",6
"R-HSA-5696397","R-HSA-5696397","Gap-filling DNA repair synthesis and ligation in GG-NER","6/452","24/7444",0.00255173080615718,0.0141505071977807,0.0107441297101355,"PCNA/POLD2/RFC2/RFC3/RFC5/RPA1",6
"R-HSA-70171","R-HSA-70171","Glycolysis","6/452","24/7444",0.00255173080615718,0.0141505071977807,0.0107441297101355,"ALDOA/ENO1/GAPDH/GPI/PGK1/TPI1",6
"R-HSA-110320","R-HSA-110320","Translesion Synthesis by POLH","5/452","17/7444",0.00271405881456664,0.0146349248785472,0.0111119360596389,"PCNA/RFC2/RFC3/RFC5/RPA1",5
"R-HSA-389960","R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC","5/452","17/7444",0.00271405881456664,0.0146349248785472,0.0111119360596389,"CCT3/CCT4/CCT5/CCT7/TUBA1C",5
"R-HSA-5655862","R-HSA-5655862","Translesion synthesis by POLK","5/452","17/7444",0.00271405881456664,0.0146349248785472,0.0111119360596389,"PCNA/RFC2/RFC3/RFC5/RPA1",5
"R-HSA-5656121","R-HSA-5656121","Translesion synthesis by POLI","5/452","17/7444",0.00271405881456664,0.0146349248785472,0.0111119360596389,"PCNA/RFC2/RFC3/RFC5/RPA1",5
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","5/452","17/7444",0.00271405881456664,0.0146349248785472,0.0111119360596389,"AURKA/CCNB1/CDK1/PCNA/SFN",5
"R-HSA-174414","R-HSA-174414","Processive synthesis on the C-strand of the telomere","4/452","11/7444",0.00314240384271519,0.0168515722554397,0.0127949815226807,"FEN1/PCNA/POLD2/RPA1",4
"R-HSA-4615885","R-HSA-4615885","SUMOylation of DNA replication proteins","8/452","42/7444",0.00328797937560344,0.0175358900032183,0.0133145670429958,"AURKA/NUP155/NUP35/NUP37/PCNA/SUMO1/SUMO2/TOP2A",8
"R-HSA-6782210","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER","10/452","61/7444",0.00339068956066092,0.0179853968000275,0.0136558664227991,"DDB1/GTF2H3/PCNA/POLD2/POLR2D/PRPF19/RFC2/RFC3/RFC5/RPA1",10
"R-HSA-5621481","R-HSA-5621481","C-type lectin receptors (CLRs)","16/452","125/7444",0.00353376282450453,0.0186429865768455,0.0141551580566213,"NRAS/PAK1/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1",16
"R-HSA-109688","R-HSA-109688","Cleavage of Growing Transcript in the Termination Region ","9/452","52/7444",0.00367694489366135,0.0191008441761129,0.0145027979939425,"CPSF3/CSTF1/NCBP2/RBM8A/SNRPB/SNRPD3/SNRPE/SNRPF/SNRPG",9
"R-HSA-73856","R-HSA-73856","RNA Polymerase II Transcription Termination","9/452","52/7444",0.00367694489366135,0.0191008441761129,0.0145027979939425,"CPSF3/CSTF1/NCBP2/RBM8A/SNRPB/SNRPD3/SNRPE/SNRPF/SNRPG",9
"R-HSA-111457","R-HSA-111457","Release of apoptotic factors from the mitochondria","2/452","2/7444",0.00367926096834961,0.0191008441761129,0.0145027979939425,"CYCS/DIABLO",2
"R-HSA-3858494","R-HSA-3858494","Beta-catenin independent WNT signaling","16/452","126/7444",0.00382834332710086,0.019769645964288,0.0150106026303481,"CLTC/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/SCRIB",16
"R-HSA-176417","R-HSA-176417","Phosphorylation of Emi1","3/452","6/7444",0.0038740349501395,0.0199003058491377,0.0151098094454195,"CCNB1/CDC20/CDK1",3
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","20/452","173/7444",0.00397107882739728,0.0202920048981139,0.0154072168337707,"CSNK2A1/KLHL12/LEO1/PSMA4/PSMA5/PSMB2/PSMB6/PSMC1/PSMC2/PSMC4/PSMD1/PSMD12/PSMD14/PSMD2/PSMD4/PSME3/PSMF1/RBBP5/RUVBL1/YWHAZ",20
"R-HSA-6782135","R-HSA-6782135","Dual incision in TC-NER","10/452","63/7444",0.00431209102022626,0.0219197960194835,0.0166431583236803,"DDB1/GTF2H3/PCNA/POLD2/POLR2D/PRPF19/RFC2/RFC3/RFC5/RPA1",10
"R-HSA-176974","R-HSA-176974","Unwinding of DNA","4/452","12/7444",0.00448983162591217,0.0227003738229371,0.017235831720608,"MCM2/MCM3/MCM4/MCM5",4
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","12/452","84/7444",0.00451216446890348,0.0227003738229371,0.017235831720608,"AURKA/CHEK1/CSNK2A1/EXO1/PRKAG1/RBBP8/RFC2/RFC3/RFC5/RPA1/SSRP1/TPX2",12
"R-HSA-390471","R-HSA-390471","Association of TriC/CCT with target proteins during biosynthesis","7/452","36/7444",0.00520898196932583,0.026071622574677,0.0197955374164933,"CCT3/CCT4/CCT5/CCT7/FBXW9/GBA/NOP56",7
"R-HSA-6781827","R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)","11/452","75/7444",0.00525157525397585,0.0261507012646961,0.0198555799076208,"COPS7A/DDB1/GTF2H3/PCNA/POLD2/POLR2D/PRPF19/RFC2/RFC3/RFC5/RPA1",11
"R-HSA-390466","R-HSA-390466","Chaperonin-mediated protein folding","11/452","76/7444",0.00581499799140235,0.0288093301502979,0.0218742109855584,"CCT3/CCT4/CCT5/CCT7/CSNK2A1/FBXW9/GBA/GNAI3/NOP56/TUBA1C/VBP1",11
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","15/452","121/7444",0.00629492864532685,0.0310295472618132,0.0235599668597028,"CPSF3/CSTF1/CTR9/GTF2E1/GTF2H3/LEO1/NCBP2/POLR2D/RBM8A/SNRPB/SNRPD3/SNRPE/SNRPF/SNRPG/SSRP1",15
"R-HSA-3065678","R-HSA-3065678","SUMO is transferred from E1 to E2 (UBE2I, UBC9)","3/452","7/7444",0.00647558787574571,0.0316008688336391,0.0239937571817104,"SAE1/SUMO1/SUMO2",3
"R-HSA-6787450","R-HSA-6787450","tRNA modification in the mitochondrion","3/452","7/7444",0.00647558787574571,0.0316008688336391,0.0239937571817104,"HSD17B10/PUS1/TRMT61B",3
"R-HSA-73772","R-HSA-73772","RNA Polymerase I Promoter Escape","6/452","29/7444",0.00695988727618667,0.0336279702057336,0.025532885056985,"CD3EAP/GTF2H3/POLR1B/TAF1B/TWISTNB/UBTF",6
"R-HSA-73863","R-HSA-73863","RNA Polymerase I Transcription Termination","6/452","29/7444",0.00695988727618667,0.0336279702057336,0.025532885056985,"CD3EAP/GTF2H3/POLR1B/TAF1B/TWISTNB/UBTF",6
"R-HSA-191273","R-HSA-191273","Cholesterol biosynthesis","5/452","21/7444",0.00729834580066762,0.0350895837509931,0.0266426520283641,"ARV1/DHCR24/DHCR7/NSDHL/PMVK",5
"R-HSA-5656169","R-HSA-5656169","Termination of translesion DNA synthesis","6/452","31/7444",0.00973600217473106,0.0465800888359682,0.035367108003151,"PCNA/POLD2/RFC2/RFC3/RFC5/RPA1",6
"R-HSA-2142789","R-HSA-2142789","Ubiquinol biosynthesis","3/452","8/7444",0.00989787005697342,0.0468947629883789,0.0356060322948865,"COQ3/COQ5/PDSS1",3
"R-HSA-5685939","R-HSA-5685939","HDR through MMEJ (alt-NHEJ)","3/452","8/7444",0.00989787005697342,0.0468947629883789,0.0356060322948865,"FEN1/PARP1/RBBP8",3
"R-HSA-391251","R-HSA-391251","Protein folding","11/452","82/7444",0.0102630366290572,0.0483899698065693,0.036741305806541,"CCT3/CCT4/CCT5/CCT7/CSNK2A1/FBXW9/GBA/GNAI3/NOP56/TUBA1C/VBP1",11
"R-HSA-175567","R-HSA-175567","Integration of viral DNA into host genomic DNA","2/452","3/7444",0.0105928306245443,0.0489981170121101,0.0372030569203252,"BANF1/HMGA1",2
"R-HSA-177539","R-HSA-177539","Autointegration results in viral DNA circles","2/452","3/7444",0.0105928306245443,0.0489981170121101,0.0372030569203252,"BANF1/HMGA1",2
"R-HSA-6807047","R-HSA-6807047","Cholesterol biosynthesis via desmosterol","2/452","3/7444",0.0105928306245443,0.0489981170121101,0.0372030569203252,"DHCR24/DHCR7",2
"R-HSA-6807062","R-HSA-6807062","Cholesterol biosynthesis via lathosterol","2/452","3/7444",0.0105928306245443,0.0489981170121101,0.0372030569203252,"DHCR24/DHCR7",2
