"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-190872","R-HSA-190872","Transport of connexons to the plasma membrane","7/1449","11/7442",0.00165091060256329,0.0204245400210928,0.0176394453762468,"GJA1/GJB2/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",7
"R-HSA-446107","R-HSA-446107","Type I hemidesmosome assembly","7/1449","11/7442",0.00165091060256329,0.0204245400210928,0.0176394453762468,"COL17A1/ITGA6/ITGB4/KRT14/KRT5/LAMB3/LAMC2",7
"R-HSA-211859","R-HSA-211859","Biological oxidations","44/1449","149/7442",0.00190060946381196,0.0233074739509572,0.0201292618189504,"AADAC/ABHD10/ADH7/AHCY/ALDH1B1/ALDH3A1/BPHL/BPNT1/CBR3/CES3/CHAC1/CHAC2/CMBL/CYP24A1/CYP26A1/CYP27B1/CYP2C18/CYP2J2/CYP2S1/CYP2W1/CYP4F11/CYP4F3/FDXR/FMO1/GCLC/GCLM/GGCT/GGT6/GLYATL2/GSS/GSTA1/GSTM3/GSTO2/GSTP1/GSTZ1/POMC/SLC35B2/SMOX/TRMT112/UGDH/UGT1A1/UGT1A6/UGT1A7/UGT2A1",44
"R-HSA-5250941","R-HSA-5250941","Negative epigenetic regulation of rRNA expression","22/1449","62/7442",0.00222017104285648,0.0269895575470727,0.0233092557085253,"CD3EAP/DNMT3B/GTF2H3/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/MNAT1/POLR1B/POLR1C/POLR2F/POLR2H/SUV39H1/TAF1A/TAF1B/TWISTNB",22
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","17/1449","44/7442",0.00245082060096174,0.0295366137943492,0.0255089948212624,"AURKA/CARM1/CCNA1/CCNA2/CCNB1/CCNE1/CCNE2/CDC25C/CDK1/E2F1/E2F7/PCNA/SFN/TFDP1/TFDP2/TP53/ZNF385A",17
"R-HSA-139915","R-HSA-139915","Activation of PUMA and translocation to mitochondria","6/1449","9/7442",0.00263612289740917,0.0309220537009721,0.0267055158459566,"E2F1/TFDP1/TFDP2/TP53/TP63/TP73",6
"R-HSA-390450","R-HSA-390450","Folding of actin by CCT/TriC","6/1449","9/7442",0.00263612289740917,0.0309220537009721,0.0267055158459566,"CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7",6
"R-HSA-71336","R-HSA-71336","Pentose phosphate pathway (hexose monophosphate shunt)","6/1449","9/7442",0.00263612289740917,0.0309220537009721,0.0267055158459566,"DERA/G6PD/PGD/PGM2/RPIA/TALDO1",6
"R-HSA-427413","R-HSA-427413","NoRC negatively regulates rRNA expression","21/1449","59/7442",0.00265425353656413,0.0309220537009721,0.0267055158459566,"CD3EAP/DNMT3B/GTF2H3/H2AFX/H2AFZ/HDAC1/HDAC2/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/MNAT1/POLR1B/POLR1C/POLR2F/POLR2H/TAF1A/TAF1B/TWISTNB",21
"R-HSA-212300","R-HSA-212300","PRC2 methylates histones and DNA","12/1449","27/7442",0.00268427965607636,0.0310134128859071,0.0267844172728977,"AEBP2/DNMT3A/DNMT3B/EZH2/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A",12
"R-HSA-351202","R-HSA-351202","Metabolism of polyamines","25/1449","75/7442",0.00308688137202972,0.0353726242467013,0.0305492056403632,"ARG2/AZIN1/CKMT1A/CKMT1B/ENOPH1/GAMT/GOT1/NMRAL1/NQO1/ODC1/PSMB3/PSMB5/PSMC4/PSMD10/PSMD11/PSMD14/PSMD2/PSMD3/PSMD8/PSME3/SLC25A15/SLC6A11/SLC6A8/SMOX/SMS",25
"R-HSA-165054","R-HSA-165054","Rev-mediated nuclear export of HIV RNA","13/1449","31/7442",0.00337234445351237,0.0380204640807282,0.0328359854684099,"NUP155/NUP205/NUP210/NUP35/NUP37/NUP62/NUP93/RAE1/RAN/RANBP1/RANGAP1/RCC1/XPO1",13
"R-HSA-190828","R-HSA-190828","Gap junction trafficking","13/1449","31/7442",0.00337234445351237,0.0380204640807282,0.0328359854684099,"AP2M1/GJA1/GJA3/GJB2/GJB3/GJB4/GJB5/GJB6/TUBA1C/TUBA4A/TUBB2A/TUBB2B/TUBB3",13
"R-HSA-499943","R-HSA-499943","Synthesis and interconversion of nucleotide di- and triphosphates","9/1449","18/7442",0.00347391347462731,0.0388522483002318,0.0335543474138739,"DCTPP1/DTYMK/GSR/NME1/NME2/NME4/RRM1/RRM2/TXN",9
"R-HSA-3772470","R-HSA-3772470","Negative regulation of TCF-dependent signaling by WNT ligand antagonists","8/1449","15/7442",0.00352290429875995,0.0390874619814795,0.0337574873072487,"DKK1/DKK4/KREMEN1/KREMEN2/SFRP2/SOST/WNT4/WNT5A",8
"R-HSA-5628897","R-HSA-5628897","TP53 Regulates Metabolic Genes","23/1449","68/7442",0.00361048891626987,0.0397438071255534,0.0343243330871243,"COX5A/COX5B/COX6A1/COX6B1/COX7A2L/COX8A/CYCS/G6PD/GLS2/GPI/GPX2/GSR/LRPPRC/PRDX1/PRDX2/SESN3/SFN/TACO1/TP53/TP63/TXN/YWHAG/YWHAZ",23
"R-HSA-1500620","R-HSA-1500620","Meiosis","20/1449","57/7442",0.00401301785151938,0.0438296793470632,0.0378530548987889,"BLM/BRCA1/BRCA2/CDK4/H2AFX/H2AFZ/HIST1H2BD/HIST1H2BJ/HIST1H2BK/HIST1H4H/HIST1H4J/HIST2H4A/LMNB1/MND1/PSMC3IP/RAD51/RAD51C/RBBP8/RPA1/RPA3",20
"R-HSA-977347","R-HSA-977347","Serine biosynthesis","5/1449","7/7442",0.00410998955453001,0.0445408170328136,0.0384672216976412,"PHGDH/PSAT1/PSPH/SERINC2/SERINC5",5
"R-HSA-6782210","R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER","21/1449","61/7442",0.00419018492623295,0.0450606040528744,0.0389161304484955,"GTF2H3/ISY1/LIG1/LIG3/MNAT1/PCNA/POLD2/POLE2/POLE3/POLR2D/POLR2F/POLR2H/POLR2I/POLR2J/PRPF19/RFC2/RFC3/RFC4/RFC5/RPA1/RPA3",21
